,X,Y,Z,u,v
170,-1.923076923076923,5.0,-5.0,-0.9303821345410062,-0.47787725088147337
171,-1.5384615384615383,5.0,-5.0,-0.9860864774750117,-0.49334132302494704
172,-1.1538461538461537,5.0,-5.0,-1.0426980995470647,-0.5090572647589418
173,-0.7692307692307692,5.0,-5.0,-1.1002393485840036,-0.5250312800594545
174,-0.38461538461538414,5.0,-5.0,-1.1587333124419925,-0.5412697783418834
175,0.0,5.0,-5.0,-1.2182038498940266,-0.5577793830357032
176,0.384615384615385,5.0,-5.0,-1.2786756230774938,-0.5745669405922261
177,0.7692307692307692,5.0,-5.0,-1.3401741315944848,-0.5916395299511829
178,1.1538461538461542,5.0,-5.0,-1.4027257483639273,-0.6090044724936264
179,1.5384615384615392,5.0,-5.0,-1.4663577573314261,-0.6266693425105541
180,1.9230769230769234,5.0,-5.0,-1.5310983931501072,-0.6446419782186986
181,2.3076923076923084,5.0,-5.0,-1.5969768829536963,-0.6629304933571456
182,2.6923076923076925,5.0,-5.0,-1.6640234903516873,-0.6815432894008226
183,3.0769230769230766,5.0,-5.0,-1.7322695617857287,-0.7004890684294881
184,3.4615384615384617,5.0,-5.0,-1.801747575396416,-0.7197768466936316
185,3.8461538461538467,5.0,-5.0,-1.8724911925605352,-0.7394159689217188
186,4.230769230769232,5.0,-5.0,-1.94453531227059,-0.7594161234164815
187,4.615384615384617,5.0,-5.0,-2.017916128541174,-0.7797873579914892
188,5.0,5.0,-5.0,-2.092671191040596,-0.8005400968030842
189,5.0,-5.0,-5.0,-1.6440631629805524,1.313337238699137
190,5.0,-4.615384615384615,-5.0,-1.6639806503622596,1.219484426170542
191,5.0,-4.230769230769231,-5.0,-1.6836536917178242,1.126783463100929
192,5.0,-3.846153846153846,-5.0,-1.7030867597061712,1.0352132739594575
193,5.0,-3.4615384615384617,-5.0,-1.7222842185319736,0.9447532942605009
194,5.0,-3.0769230769230766,-5.0,-1.7412503272131301,0.8553834551670227
195,5.0,-2.692307692307692,-5.0,-1.7599892427308208,0.7670841686472651
196,5.0,-2.3076923076923075,-5.0,-1.778505023067033,0.6798363131616765
197,5.0,-1.923076923076923,-5.0,-1.7968016301342233,0.5936212198581162
198,5.0,-1.5384615384615383,-5.0,-1.81488293260155,0.5084206592544016
199,5.0,-1.1538461538461537,-5.0,-1.8327527086219233,0.4242168283882431
200,5.0,-0.7692307692307692,-5.0,-1.8504146484639001,0.34099233841554044
201,5.0,-0.38461538461538414,-5.0,-1.8678723570522746,0.2587302026388953
202,5.0,0.0,-5.0,-1.8851293564210532,0.17741382494902871
203,5.0,0.384615384615385,-5.0,-1.9021890880822951,0.0970269886625811
204,5.0,0.7692307692307692,-5.0,-1.9190549153141883,0.017553845740530333
205,5.0,1.1538461538461542,-5.0,-1.935730125371542,-0.06102109362783294
206,5.0,1.5384615384615392,-5.0,-1.9522179316217527,-0.13871297108974773
207,5.0,1.9230769230769234,-5.0,-1.9685214756091567,-0.21553658985638205
208,5.0,2.3076923076923084,-5.0,-1.984643829050556,-0.291506424105914
209,5.0,2.6923076923076925,-5.0,-2.0005879957645822,-0.36663662807483927
210,5.0,3.0769230769230766,-5.0,-2.0163569135374346,-0.44094104484950014
211,5.0,3.4615384615384617,-5.0,-2.0319534559274435,-0.5144332148693053
212,5.0,3.8461538461538467,-5.0,-2.047380434010763,-0.5871263841526095
213,5.0,4.230769230769232,-5.0,-2.0626405980704465,-0.6590335122557518
214,5.0,4.615384615384617,-5.0,-2.0777366392310204,-0.7301672799752956
215,5.0,5.0,-5.0,-2.092671191040596,-0.8005400968030842
216,5.0,-5.0,-5.0,-1.6440631629805524,1.313337238699137
217,5.0,-5.0,-4.615384615384615,-1.5839274542976858,1.2719134216816441
218,5.0,-5.0,-4.230769230769231,-1.5229092141162295,1.2298816826140002
