,X,Y,Z,u,v
131,5.0,3.8461538461538467,5.0,-0.2525285187602511,-2.2019581435552293
132,5.0,4.230769230769232,5.0,-0.2500749723631776,-2.2485755250996258
133,5.0,4.615384615384617,5.0,-0.24766864411000672,-2.294295761909872
134,5.0,5.0,5.0,-0.2453081839321973,-2.339144505288252
135,5.0,5.0,-5.0,-1.6847047922819387,-0.946719304680953
136,5.0,5.0,-4.615384615384615,-1.637325833649481,-0.9925521596395325
137,5.0,5.0,-4.230769230769231,-1.5893971865857544,-1.038916765207875
138,5.0,5.0,-3.846153846153846,-1.540909229085064,-1.085822429399584
139,5.0,5.0,-3.4615384615384617,-1.4918521132528535,-1.1332786787457563
140,5.0,5.0,-3.0769230769230766,-1.4422157586377884,-1.1812952647453143
141,5.0,5.0,-2.692307692307692,-1.3919898453262363,-1.2298821705451712
142,5.0,5.0,-2.3076923076923075,-1.3411638067892182,-1.279049617859863
143,5.0,5.0,-1.923076923076923,-1.2897268224714147,-1.3288080741406976
144,5.0,5.0,-1.5384615384615383,-1.2376678101113066,-1.379168260005001
145,5.0,5.0,-1.1538461538461537,-1.1849754177810041,-1.4301411569365277
146,5.0,5.0,-0.7692307692307692,-1.131638015633752,-1.4817380152686503
147,5.0,5.0,-0.38461538461538414,-1.0776436873465127,-1.533970362462529
148,5.0,5.0,0.0,-1.0229802212444006,-1.586850011693042
149,5.0,5.0,0.384615384615385,-0.9676351010930763,-1.6403890707559197
150,5.0,5.0,0.7692307692307692,-0.9115954965445299,-1.694599951310186
151,5.0,5.0,1.1538461538461542,-0.8548482532209211,-1.7494953784707228
152,5.0,5.0,1.5384615384615392,-0.7973798824203889,-1.8050884007665362
153,5.0,5.0,1.9230769230769234,-0.7391765504279018,-1.8613924004810893
154,5.0,5.0,2.3076923076923084,-0.6802240674133598,-1.9184211043919128
155,5.0,5.0,2.6923076923076925,-0.6205078758982361,-1.9761885949276046
156,5.0,5.0,3.0769230769230766,-0.5600130387710587,-2.0347093217612535
157,5.0,5.0,3.4615384615384617,-0.4987242268310197,-2.09399811386035
158,5.0,5.0,3.8461538461538467,-0.4366257058378828,-2.1540701920142777
159,5.0,5.0,4.230769230769232,-0.37370132304521414,-2.2149411818616316
160,5.0,5.0,4.615384615384617,-0.3099344931927228,-2.2766271274407615
161,5.0,5.0,5.0,-0.2453081839321973,-2.339144505288252
162,-5.0,5.0,-5.0,-0.18165052590389347,0.0843705102518456
163,-4.615384615384615,5.0,-5.0,-0.2322117856401864,0.04968566812043648
164,-4.230769230769231,5.0,-5.0,-0.2832827746074871,0.014651153571855056
165,-3.846153846153846,5.0,-5.0,-0.33487124004811897,-0.02073834797423844
166,-3.4615384615384617,5.0,-5.0,-0.38698508700161277,-0.05648825934649959
167,-3.0769230769230766,5.0,-5.0,-0.43963238234282137,-0.09260411439203234
168,-2.692307692307692,5.0,-5.0,-0.4928213589446756,-0.12909156083202467
169,-2.3076923076923075,5.0,-5.0,-0.5465604199700975,-0.165956363205985
170,-1.923076923076923,5.0,-5.0,-0.6008581432977651,-0.20320440590780164
171,-1.5384615384615383,5.0,-5.0,-0.6557232860866282,-0.24084169631698363
172,-1.1538461538461537,5.0,-5.0,-0.7111647894842753,-0.2788743680285837
173,-0.7692307692307692,5.0,-5.0,-0.7671917834844685,-0.31730868418544983
174,-0.38461538461538414,5.0,-5.0,-0.8238135919393897,-0.3561510409166079
175,0.0,5.0,-5.0,-0.8810397377323773,-0.39540797088574037
176,0.384615384615385,5.0,-5.0,-0.9388799481171802,-0.43508614695389614
177,0.7692307692307692,5.0,-5.0,-0.9973441602300199,-0.47519238596074354
178,1.1538461538461542,5.0,-5.0,-1.056442526781014,-0.5157336526288685
179,1.5384615384615392,5.0,-5.0,-1.1161854219318177,-0.5567170635958137
180,1.9230769230769234,5.0,-5.0,-1.17658344736662,-0.598149891578761
181,2.3076923076923084,5.0,-5.0,-1.2376474385639658,-0.6400395696769788
