x,y,z,Xcam0,Ycam0,Xcam1,Ycam1,Xcam2,Ycam2,Xcam3,Ycam3
-12,-12,0,380.5972295,507.513225,424.6635866,605.6045405,416.1794608,597.9488381,380.7544045,507.6918967
-12,-8,0,386.4332984,588.6258759,417.4595147,685.4571293,410.1535708,681.6997212,388.1881685,590.0904768
-12,-4,0,392.306607,670.2561049,410.2103641,765.8093876,404.1663787,764.9127598,395.5751235,671.9702094
-12,0,0,398.2175131,752.4088818,402.9157103,846.6660201,398.2175131,847.5931182,402.9157103,753.3359799
-12,4,0,404.1663787,835.0892402,395.5751235,928.0317906,392.306607,929.7458951,410.2103641,834.1926124
-12,8,0,410.1535708,918.3022788,388.1881685,1009.911523,386.4332984,1011.376124,417.4595147,914.5448707
-12,12,0,416.1794608,1002.053162,380.7544045,1092.310103,380.5972295,1092.488775,424.6635866,994.3974595
-12,16,0,422.2444253,1086.347121,373.2733853,1175.232478,374.7980475,1173.088755,431.8229989,1073.755025
-12,20,0,428.3488455,1171.189456,365.7446589,1258.683658,369.0354036,1253.180909,438.9381657,1152.622157
-12,24,0,434.4931076,1256.585534,358.1677673,1342.668718,363.3089536,1332.770021,446.0094958,1231.003386
-12,28,0,440.6776031,1342.540796,350.5422469,1427.192797,357.6183577,1411.860817,453.0373931,1308.903191
-12,32,0,446.9027284,1429.060751,342.8676281,1512.261101,351.96328,1490.45796,460.0222565,1386.325992
-8,-32,0,431.2170291,127.1778627,536.7885264,196.5956449,529.9870945,156.8403543,423.2108682,101.3765758
-8,-28,0,437.101211,205.5770011,530.0179645,274.2119065,523.5118185,243.1150594,430.6523002,186.6835476
-8,-24,0,443.0222309,284.4669573,523.205556,352.3078879,517.0786631,328.8285612,438.045968,271.4429602
-8,-20,0,448.9804357,363.8523551,516.3509119,430.8880503,510.6872187,413.9863176,445.3923299,355.6600687
-8,-16,0,454.9761769,443.7378762,509.453638,509.9569106,504.3370809,498.5937162,452.6918385,439.3400611
-8,-12,0,461.0098103,524.1282619,502.5133355,589.5190419,498.0278507,582.6560751,459.9449406,522.4880595
-8,-8,0,467.0816961,605.0283131,495.5296004,669.5790745,491.7591339,666.1786441,467.1520773,605.109121
-8,-4,0,473.1921995,686.4428922,488.5020238,750.1416969,485.5305417,749.1666057,474.3136843,687.2082389
-8,0,0,479.3416899,768.3769235,481.4301916,831.2116566,479.3416899,831.6250765,481.4301916,768.7903434
-8,4,0,485.5305417,850.8353943,474.3136843,912.7937611,473.1921995,913.5591078,488.5020238,849.8603031
-8,8,0,491.7591339,933.8233559,467.1520773,994.892879,467.0816961,994.9736869,495.5296004,930.4229255
-8,12,0,498.0278507,1017.345925,459.9449406,1077.51394,461.0098103,1075.873738,502.5133355,1010.482958
-8,16,0,504.3370809,1101.408284,452.6918385,1160.661939,454.9761769,1156.264124,509.453638,1090.045089
-8,20,0,510.6872187,1186.015682,445.3923299,1244.341931,448.9804357,1236.149645,516.3509119,1169.11395
-8,24,0,517.0786631,1271.173439,438.045968,1328.55904,443.0222309,1315.535043,523.205556,1247.694112
-8,28,0,523.5118185,1356.886941,430.6523002,1413.318452,437.101211,1394.424999,530.0179645,1325.790094
-8,32,0,529.9870945,1443.161646,423.2108682,1498.625424,431.2170291,1472.824137,536.7885264,1403.406355
-4,-32,0,509.9637027,144.6988621,614.042834,179.4066944,612.5121261,142.8343887,504.0913722,115.1034358
-4,-28,0,516.0739413,222.9009152,607.4894485,257.2173144,605.7901969,228.8651807,511.2963276,200.6503713
-4,-24,0,522.22231,301.5909762,600.8954293,335.5103938,599.1118465,314.3382275,518.4548829,285.6463833
-4,-20,0,528.4091667,380.7736277,594.2603971,414.2904335,592.4766525,399.2589353,525.5674849,370.0967766
-4,-16,0,534.6348739,460.4535093,587.5839683,493.561991,585.8841981,483.6326409,532.6345749,454.0067881
-4,-12,0,540.8997989,540.6353196,580.865754,573.3296806,579.3340714,567.4646124,539.6565881,537.3815881
-4,-8,0,547.2043133,621.323816,574.1053609,653.5981745,572.8258663,650.7600505,546.6339544,620.2262809
-4,-4,0,553.5487935,702.5238167,567.3023905,734.3722039,566.3591815,733.5240898,553.5670984,702.5459063
-4,0,0,559.9336209,784.2402009,560.4564392,815.6565598,559.9336209,815.7617991,560.4564392,784.3454402
-4,4,0,566.3591815,866.4779102,553.5670984,897.4560937,553.5487935,897.4781833,567.3023905,865.6297961
-4,8,0,572.8258663,949.2419495,546.6339544,979.7757191,547.2043133,978.678184,574.1053609,946.4038255
-4,12,0,579.3340714,1032.537388,539.6565881,1062.620412,540.8997989,1059.36668,580.865754,1026.672319
-4,16,0,585.8841981,1116.369359,532.6345749,1145.995212,534.6348739,1139.548491,587.5839683,1106.440009
-4,20,0,592.4766525,1200.743065,525.5674849,1229.905223,528.4091667,1219.228372,594.2603971,1185.711566
-4,24,0,599.1118465,1285.663773,518.4548829,1314.355617,522.22231,1298.411024,600.8954293,1264.491606
-4,28,0,605.7901969,1371.136819,511.2963276,1399.351629,516.0739413,1377.101085,607.4894485,1342.784686
-4,32,0,612.5121261,1457.167611,504.0913722,1484.898564,509.9637027,1455.303138,614.042834,1420.595306
0,-32,0,588.2081519,162.1081175,691.7898481,162.1081175,694.4834525,128.9223968,585.5145475,128.9223968
0,-28,0,594.5414439,240.1139996,685.4565561,240.1139996,687.5183143,214.7106023,592.4796857,214.7106023
0,-24,0,600.9141309,318.6051036,679.0838691,318.6051036,680.5981812,299.9444891,599.3998188,299.9444891
0,-20,0,607.3265819,397.585971,672.6714181,397.585971,673.7226184,384.6294123,606.2753816,384.6294123
0,-16,0,613.77917,477.0612002,666.21883,477.0612002,666.8911967,468.7706586,613.1068033,468.7706586
0,-12,0,620.2722734,557.0354472,659.7257266,557.0354472,660.1034923,552.3734467,619.8945077,552.3734467
0,-8,0,626.8062747,637.5134269,653.1917253,637.5134269,653.359087,635.442929,626.638913,635.442929
0,-4,0,633.3815617,718.4999134,646.6164383,718.4999134,646.6575678,717.9841921,633.3404322,717.9841921
0,0,0,639.9985269,799.9997416,639.9994731,799.9997416,639.9985269,800.0022584,639.9994731,800.0022584
0,4,0,646.6575678,882.0178079,633.3404322,882.0178079,633.3815617,881.5020866,646.6164383,881.5020866
0,8,0,653.359087,964.559071,626.638913,964.559071,626.8062747,962.4885731,653.1917253,962.4885731
0,12,0,660.1034923,1047.628553,619.8945077,1047.628553,620.2722734,1042.966553,659.7257266,1042.966553
0,16,0,666.8911967,1131.231341,613.1068033,1131.231341,613.77917,1122.9408,666.21883,1122.9408
0,20,0,673.7226184,1215.372588,606.2753816,1215.372588,607.3265819,1202.416029,672.6714181,1202.416029
0,24,0,680.5981812,1300.057511,599.3998188,1300.057511,600.9141309,1281.396896,679.0838691,1281.396896
0,28,0,687.5183143,1385.291398,592.4796857,1385.291398,594.5414439,1359.888,685.4565561,1359.888
0,32,0,694.4834525,1471.079603,585.5145475,1471.079603,588.2081519,1437.893883,691.7898481,1437.893883
4,-32,0,665.955166,179.4066944,770.0342973,144.6988621,775.9066278,115.1034358,667.4858739,142.8343887
4,-28,0,672.5085515,257.2173144,763.9240587,222.9009152,768.7016724,200.6503713,674.2078031,228.8651807
4,-24,0,679.1025707,335.5103938,757.77569,301.5909762,761.5431171,285.6463833,680.8861535,314.3382275
4,-20,0,685.7376029,414.2904335,751.5888333,380.7736277,754.4305151,370.0967766,687.5213475,399.2589353
4,-16,0,692.4140317,493.561991,745.3631261,460.4535093,747.3634251,454.0067881,694.1138019,483.6326409
4,-12,0,699.132246,573.3296806,739.0982011,540.6353196,740.3414119,537.3815881,700.6639286,567.4646124
4,-8,0,705.8926391,653.5981745,732.7936867,621.323816,733.3640456,620.2262809,707.1721337,650.7600505
4,-4,0,712.6956095,734.3722039,726.4492065,702.5238167,726.4309016,702.5459063,713.6388185,733.5240898
4,0,0,719.5415608,815.6565598,720.0643791,784.2402009,719.5415608,784.3454402,720.0643791,815.7617991
4,4,0,726.4309016,897.4560937,713.6388185,866.4779102,712.6956095,865.6297961,726.4492065,897.4781833
4,8,0,733.3640456,979.7757191,707.1721337,949.2419495,705.8926391,946.4038255,732.7936867,978.678184
4,12,0,740.3414119,1062.620412,700.6639286,1032.537388,699.132246,1026.672319,739.0982011,1059.36668
4,16,0,747.3634251,1145.995212,694.1138019,1116.369359,692.4140317,1106.440009,745.3631261,1139.548491
4,20,0,754.4305151,1229.905223,687.5213475,1200.743065,685.7376029,1185.711566,751.5888333,1219.228372
4,24,0,761.5431171,1314.355617,680.8861535,1285.663773,679.1025707,1264.491606,757.77569,1298.411024
4,28,0,768.7016724,1399.351629,674.2078031,1371.136819,672.5085515,1342.784686,763.9240587,1377.101085
4,32,0,775.9066278,1484.898564,667.4858739,1457.167611,665.955166,1420.595306,770.0342973,1455.303138
8,-32,0,743.2094736,196.5956449,848.7809709,127.1778627,856.7871318,101.3765758,750.0109055,156.8403543
8,-28,0,749.9800355,274.2119065,842.896789,205.5770011,849.3456998,186.6835476,756.4861815,243.1150594
8,-24,0,756.792444,352.3078879,836.9757691,284.4669573,841.952032,271.4429602,762.9193369,328.8285612
8,-20,0,763.6470881,430.8880503,831.0175643,363.8523551,834.6056701,355.6600687,769.3107813,413.9863176
8,-16,0,770.544362,509.9569106,825.0218231,443.7378762,827.3061615,439.3400611,775.6609191,498.5937162
8,-12,0,777.4846645,589.5190419,818.9881897,524.1282619,820.0530594,522.4880595,781.9701493,582.6560751
8,-8,0,784.4683996,669.5790745,812.9163039,605.0283131,812.8459227,605.109121,788.2388661,666.1786441
8,-4,0,791.4959762,750.1416969,806.8058005,686.4428922,805.6843157,687.2082389,794.4674583,749.1666057
8,0,0,798.5678084,831.2116566,800.6563101,768.3769235,798.5678084,768.7903434,800.6563101,831.6250765
8,4,0,805.6843157,912.7937611,794.4674583,850.8353943,791.4959762,849.8603031,806.8058005,913.5591078
8,8,0,812.8459227,994.892879,788.2388661,933.8233559,784.4683996,930.4229255,812.9163039,994.9736869
8,12,0,820.0530594,1077.51394,781.9701493,1017.345925,777.4846645,1010.482958,818.9881897,1075.873738
8,16,0,827.3061615,1160.661939,775.6609191,1101.408284,770.544362,1090.045089,825.0218231,1156.264124
8,20,0,834.6056701,1244.341931,769.3107813,1186.015682,763.6470881,1169.11395,831.0175643,1236.149645
8,24,0,841.952032,1328.55904,762.9193369,1271.173439,756.792444,1247.694112,836.9757691,1315.535043
8,28,0,849.3456998,1413.318452,756.4861815,1356.886941,749.9800355,1325.790094,842.896789,1394.424999
8,32,0,856.7871318,1498.625424,750.0109055,1443.161646,743.2094736,1403.406355,848.7809709,1472.824137
12,-32,0,819.9757435,213.6760079,928.03472,109.5440399,937.1303719,87.74089902,833.0952716,170.9412489
12,-28,0,826.9606069,291.0988091,922.3796423,188.1411834,929.4557531,172.8092034,839.3203969,257.4612041
12,-24,0,833.9885042,368.9986136,916.6890464,267.2319787,921.8302327,257.3332824,845.5048924,343.4164658
12,-20,0,841.0598343,447.3798432,910.9625964,346.8210911,914.2533411,341.3183421,851.6491545,428.8125445
12,-16,0,848.1750011,526.2469747,905.1999525,426.9132451,906.7246147,424.769522,857.7535747,513.654879
12,-12,0,855.3344134,605.6045405,899.4007705,507.513225,899.2435955,507.6918967,863.8185392,597.9488381
12,-8,0,862.5384853,685.4571293,893.5647016,588.6258759,891.8098315,590.0904768,869.8444292,681.6997212
12,-4,0,869.7876359,765.8093876,887.691393,670.2561049,884.4228765,671.9702094,875.8316213,764.9127598
12,0,0,877.0822897,846.6660201,881.7804869,752.4088818,877.0822897,753.3359799,881.7804869,847.5931182
12,4,0,884.4228765,928.0317906,875.8316213,835.0892402,869.7876359,834.1926124,887.691393,929.7458951
12,8,0,891.8098315,1009.911523,869.8444292,918.3022788,862.5384853,914.5448707,893.5647016,1011.376124
12,12,0,899.2435955,1092.310103,863.8185392,1002.053162,855.3344134,994.3974595,899.4007705,1092.488775
12,16,0,906.7246147,1175.232478,857.7535747,1086.347121,848.1750011,1073.755025,905.1999525,1173.088755
12,20,0,914.2533411,1258.683658,851.6491545,1171.189456,841.0598343,1152.622157,910.9625964,1253.180909
12,24,0,921.8302327,1342.668718,845.5048924,1256.585534,833.9885042,1231.003386,916.6890464,1332.770021
12,28,0,929.4557531,1427.192797,839.3203969,1342.540796,826.9606069,1308.903191,922.3796423,1411.860817
12,32,0,937.1303719,1512.261101,833.0952716,1429.060751,819.9757435,1386.325992,928.03472,1490.45796
16,-32,0,896.2585858,230.6488091,1007.800458,91.79630039,1016.941684,74.19549996,916.7446782,185.138041
16,-28,0,903.4549171,307.8790426,1002.377577,170.5923745,1009.037118,159.0264232,922.7161008,271.9045936
16,-24,0,910.6954447,385.5835856,996.9205261,249.8849584,1001.182956,243.3164249,928.6484178,358.1029303
16,-20,0,917.9805769,463.7668211,991.4289802,329.6787599,993.3787165,327.0706624,934.5420121,443.7386143
16,-16,0,925.3107273,542.433186,985.9026115,409.9785464,985.6239252,410.2942276,940.3972616,528.817137
16,-12,0,932.6863143,621.5871725,980.3410878,490.7891459,977.9181135,492.9921481,946.2145392,613.343918
16,-8,0,940.1077618,701.2333285,974.7440725,572.1154482,970.260819,575.1693883,951.9942133,697.3243072
16,-4,0,947.5754989,781.3762588,969.1112249,653.9624057,962.6515848,656.8308501,957.7366472,780.7635854
16,0,0,955.0899599,862.0206256,963.4421997,736.3350343,955.0899599,737.9813744,963.4421997,863.6669657
16,4,0,962.6515848,943.1711499,957.7366472,819.2384146,947.5754989,818.6257412,969.1112249,946.0395943
16,8,0,970.260819,1024.832612,951.9942133,902.6776928,940.1077618,898.7686715,974.7440725,1027.886552
16,12,0,977.9181135,1107.009852,946.2145392,986.658082,932.6863143,978.4148275,980.3410878,1109.212854
16,16,0,985.6239252,1189.707772,940.3972616,1071.184863,925.3107273,1057.568814,985.9026115,1190.023454
16,20,0,993.3787165,1272.931338,934.5420121,1156.263386,917.9805769,1136.235179,991.4289802,1270.32324
16,24,0,1001.182956,1356.685575,928.6484178,1241.89907,910.6954447,1214.418414,996.9205261,1350.117042
16,28,0,1009.037118,1440.975577,922.7161008,1328.097406,903.4549171,1292.122957,1002.377577,1429.409625
16,32,0,1016.941684,1525.8065,916.7446782,1414.863959,896.2585858,1369.353191,1007.800458,1508.2057
20,-32,0,972.0625527,247.5150614,1088.083163,73.93353675,1096.226332,60.73948503,1000.964909,199.431712
20,-28,0,979.4675589,324.5536146,1082.895617,152.9294724,1088.095012,145.3343037,1006.679022,286.44622
20,-24,0,986.9178994,402.063806,1077.675278,232.4248004,1080.01537,229.3914748,1012.355587,372.8889567
20,-20,0,994.4139916,480.0499799,1072.421832,312.4242714,1071.986917,312.9161076,1017.994974,458.7655392
20,-16,0,1001.956258,558.5165344,1067.134964,392.9326963,1064.009167,395.913247,1023.597546,544.0815114
20,-12,0,1009.545128,637.4679216,1061.814354,473.9549477,1056.081641,478.3878742,1029.163664,628.842345
20,-8,0,1017.181033,716.9086491,1056.459678,555.4959602,1048.203867,560.3449081,1034.693681,713.0534408
20,-4,0,1024.864412,796.8432804,1051.070607,637.5607322,1040.375377,641.7892058,1040.187947,796.7201297
20,0,0,1032.59571,877.2764361,1045.646809,720.1543262,1032.59571,722.7255639,1045.646809,879.8476738
20,4,0,1040.375377,958.2127942,1040.187947,803.2818703,1024.864412,803.1587196,1051.070607,962.4412678
20,8,0,1048.203867,1039.657092,1034.693681,886.9485592,1017.181033,883.0933509,1056.459678,1044.50604
20,12,0,1056.081641,1121.614126,1029.163664,971.159655,1009.545128,962.5340784,1061.814354,1126.047052
20,16,0,1064.009167,1204.088753,1023.597546,1055.920489,1001.956258,1041.485466,1067.134964,1207.069304
20,20,0,1071.986917,1287.085892,1017.994974,1141.236461,994.4139916,1119.95202,1072.421832,1287.577729
20,24,0,1080.01537,1370.610525,1012.355587,1227.113043,986.9178994,1197.938194,1077.675278,1367.5772
20,28,0,1088.095012,1454.667696,1006.679022,1313.55578,979.4675589,1275.448385,1082.895617,1447.072528
20,32,0,1096.226332,1539.262515,1000.964909,1400.570288,972.0625527,1352.486939,1088.083163,1526.068463
24,-32,0,1047.392139,264.2757648,1168.887875,55.95462712,1174.989513,47.37197237,1085.761827,213.8232571
24,-28,0,1055.003067,341.1235199,1163.938851,135.1513607,1166.634581,131.7319532,1091.214966,301.087089
24,-24,0,1062.660444,418.4402639,1158.958438,214.8503941,1158.332576,215.557531,1096.632151,387.7755609
24,-20,0,1070.364695,496.2303033,1153.946336,295.0565212,1150.082997,298.8537677,1102.013736,473.8943447
24,-16,0,1078.116252,574.4979973,1148.902243,375.7745971,1141.885347,381.6256615,1107.360071,559.4490374
24,-12,0,1085.915554,653.2477589,1143.82585,457.0095391,1133.73914,463.8781481,1112.671501,644.4451634
24,-8,0,1093.763041,732.4840556,1138.716848,538.7663276,1125.643891,545.616101,1117.948367,728.8881751
24,-4,0,1101.659161,812.2114101,1133.574919,621.0500073,1117.599125,626.8443334,1123.191004,812.7834539
24,0,0,1109.60437,892.4344018,1128.399746,703.8656881,1109.60437,707.5675982,1128.399746,896.1363119
24,4,0,1117.599125,973.1576666,1123.191004,787.2185461,1101.659161,787.7905899,1133.574919,978.9519927
24,8,0,1125.643891,1054.385899,1117.948367,871.1138249,1093.763041,867.5179444,1138.716848,1061.235672
24,12,0,1133.73914,1136.123852,1112.671501,955.5568366,1085.915554,946.7542411,1143.82585,1142.992461
24,16,0,1141.885347,1218.376338,1107.360071,1040.552963,1078.116252,1025.504003,1148.902243,1224.227403
24,20,0,1150.082997,1301.148232,1102.013736,1126.107655,1070.364695,1103.771697,1153.946336,1304.945479
24,24,0,1158.332576,1384.444469,1096.632151,1212.226439,1062.660444,1181.561736,1158.958438,1385.151606
24,28,0,1166.634581,1468.270047,1091.214966,1298.914911,1055.003067,1258.87848,1163.938851,1464.850639
24,32,0,1174.989513,1552.630028,1085.761827,1386.178743,1047.392139,1335.726235,1168.887875,1544.047373
-24,-32,4,155.3945563,12.84162152,186.4216236,223.5818148,241.2286043,253.6848666,55.94806662,84.98725285
-24,-28,4,160.5037943,92.21622784,178.6405596,300.599124,235.596711,341.1791877,64.49288005,169.5641873
-24,-24,4,165.6455665,172.0962689,170.811827,378.0882595,230.0021046,428.0942381,72.98334834,253.6032111
-24,-20,4,170.8201846,252.4865879,162.9349863,456.0535704,224.444416,514.4357518,81.4199883,337.1094397
-24,-16,4,176.0279643,333.39209,155.0095928,534.4994595,218.9232811,600.209387,89.8033102,420.0879239
-24,-12,4,181.2692255,414.8177434,147.0351961,613.4303839,213.4383402,685.4207278,98.13381789,502.5436507
-24,-8,4,186.544292,496.7685805,139.0113404,692.8508561,207.9892387,770.0752855,106.4120089,584.4815447
-24,-4,4,191.8534921,579.2496987,130.9375641,772.7654446,202.5756265,854.1784993,114.6383745,665.9064687
-24,0,4,197.197158,662.2662618,122.8133999,853.1787752,197.197158,937.7357382,122.8133999,746.8232248
-24,4,4,202.5756265,745.8235007,114.6383745,934.0955313,191.8534921,1020.752301,130.9375641,827.2365554
-24,8,4,207.9892387,829.9267145,106.4120089,1015.520455,186.544292,1103.23342,139.0113404,907.1511439
-24,12,4,213.4383402,914.5812722,98.13381789,1097.458349,181.2692255,1185.184257,147.0351961,986.5716161
-24,16,4,218.9232811,999.792613,89.8033102,1179.914076,176.0279643,1266.60991,155.0095928,1065.502541
-24,20,4,224.444416,1085.566248,81.4199883,1262.89256,170.8201846,1347.515412,162.9349863,1143.94843
-24,24,4,230.0021046,1171.907762,72.98334834,1346.398789,165.6455665,1427.905731,170.811827,1221.913741
-24,28,4,235.596711,1258.822812,64.49288005,1430.437813,160.5037943,1507.785772,178.6405596,1299.402876
-24,32,4,241.2286043,1346.317133,55.94806662,1515.014747,155.3945563,1587.160378,186.4216236,1376.420185
-20,-32,4,236.3742328,31.03177648,261.8937391,206.6288022,326.2171041,239.0969078,134.8653753,98.53311441
-20,-28,4,241.7229669,110.2048773,254.3192858,283.8375881,320.3231322,326.3407347,143.1858149,183.3459733
-20,-24,4,247.1056487,189.8804791,246.6982825,361.5208728,314.4680495,413.0089155,151.4531622,267.6176456
-20,-20,4,252.5226023,270.0633812,239.0302988,439.6830441,308.6514724,499.1071287,159.6679237,351.3532948
-20,-16,4,257.9741563,350.7584441,231.3148988,518.3285438,302.8730223,584.6409783,167.8305996,434.5580188
-20,-12,4,263.4606431,431.9705905,223.5516414,597.4618688,297.1323255,669.6159953,175.9416837,517.2368512
-20,-8,4,268.9823996,513.7048066,215.74008,677.0875723,291.4290132,754.0376385,184.0016636,599.3947621
-20,-4,4,274.539767,595.9661426,207.8797623,757.2102641,285.7627214,837.9112958,192.0110207,681.0366591
-20,0,4,280.1330909,678.7597145,199.9702304,837.8346115,280.1330909,921.2422855,199.9702304,762.1673885
-20,4,4,285.7627214,762.0907042,192.0110207,918.9653409,274.539767,1004.035857,207.8797623,842.7917359
-20,8,4,291.4290132,845.9643615,184.0016636,1000.607238,268.9823996,1086.297193,215.74008,922.9144277
-20,12,4,297.1323255,930.3860047,175.9416837,1082.765149,263.4606431,1168.031409,223.5516414,1002.540131
-20,16,4,302.8730223,1015.361022,167.8305996,1165.443981,257.9741563,1249.243556,231.3148988,1081.673456
-20,20,4,308.6514724,1100.894871,159.6679237,1248.648705,252.5226023,1329.938619,239.0302988,1160.318956
-20,24,4,314.4680495,1186.993084,151.4531622,1332.384354,247.1056487,1410.121521,246.6982825,1238.481127
-20,28,4,320.3231322,1273.661265,143.1858149,1416.656027,241.7229669,1489.797123,254.3192858,1316.164412
-20,32,4,326.2171041,1360.905092,134.8653753,1501.468886,236.3742328,1568.970224,261.8937391,1393.373198
-16,-32,4,316.8287118,49.10395832,337.8429556,189.5686202,410.6252187,224.6085699,214.3072792,112.1690208
-16,-28,4,322.4137278,128.0764926,330.4778893,266.9697677,404.4728666,311.6032791,222.4001736,197.2190783
-16,-24,4,328.0340754,207.5486193,323.0674159,344.8481089,398.3609708,398.0259329,230.4412571,281.7246434
-16,-20,4,333.690091,287.5250943,315.6111141,423.2080706,392.2891336,483.8821553,238.4310257,365.6909283
-16,-16,4,339.3821153,368.0107338,308.1085575,502.0541344,386.2569624,569.177497,246.369969,449.1230786
-16,-12,4,345.1104931,449.0104158,300.5593143,581.3908376,380.2640699,653.9174361,254.2585705,532.026175
-16,-8,4,350.875574,530.5290806,292.9629475,661.2227741,374.3100736,738.1073798,262.0973074,614.4052337
-16,-4,4,356.6777117,612.5717322,285.3190144,741.5545955,368.394596,821.7526654,269.886651,696.2652079
-16,0,4,362.5172647,695.1434388,277.6270669,822.3910117,362.5172647,904.8585612,277.6270669,777.6109883
-16,4,4,368.394596,778.2493346,269.886651,903.7367921,356.6777117,987.4302678,285.3190144,858.4474045
-16,8,4,374.3100736,861.8946202,262.0973074,985.5967663,350.875574,1069.472919,292.9629475,938.7792259
-16,12,4,380.2640699,946.0845639,254.2585705,1067.975825,345.1104931,1150.991584,300.5593143,1018.611162
-16,16,4,386.2569624,1030.824503,246.369969,1150.878921,339.3821153,1231.991266,308.1085575,1097.947866
-16,20,4,392.2891336,1116.119845,238.4310257,1234.311072,333.690091,1312.476906,315.6111141,1176.793929
-16,24,4,398.3609708,1201.976067,230.4412571,1318.277357,328.0340754,1392.453381,323.0674159,1255.153891
-16,28,4,404.4728666,1288.398721,222.4001736,1402.782922,322.4137278,1471.925507,330.4778893,1333.032232
-16,32,4,410.6252187,1375.39343,214.3072792,1487.832979,316.8287118,1550.898042,337.8429556,1410.43338
-12,-32,4,396.7630861,67.05931103,414.2738114,172.4002495,494.4588732,210.2188359,294.2790266,125.8958728
-12,-28,4,402.581217,145.8322123,407.1209489,249.9946485,488.051782,296.9657931,302.141156,211.1844128
-12,-24,4,408.4360347,225.1018221,399.9238468,328.0689591,481.6866799,383.1442524,309.952785,295.9251245
-12,-20,4,414.3278871,304.8728536,392.6820935,406.6276473,475.3631554,468.7597841,317.7143988,380.1232692
-12,-16,4,420.2571267,385.1500792,385.395272,485.6752348,469.0808023,553.8178857,325.4264761,463.7840411
-12,-12,4,426.2241107,465.9383327,378.0629606,565.2162997,462.8392201,638.3239838,333.0894896,546.9125684
-12,-8,4,432.2292005,547.2425091,370.6847317,645.2554776,456.6380129,722.2834345,340.7039061,629.5139141
-12,-4,4,438.2727623,629.0675664,363.2601527,725.7974621,450.4767904,805.7015247,348.2701864,711.5930772
-12,0,4,444.355167,711.4185264,355.7887855,806.8470062,444.355167,888.5834736,355.7887855,793.1549938
-12,4,4,450.4767904,794.3004753,348.2701864,888.4089228,438.2727623,970.9344336,363.2601527,874.2045379
-12,8,4,456.6380129,877.7185655,340.7039061,970.4880859,432.2292005,1052.759491,370.6847317,954.7465224
-12,12,4,462.8392201,961.6780162,333.0894896,1053.089432,426.2241107,1134.063667,378.0629606,1034.7857
-12,16,4,469.0808023,1046.184114,325.4264761,1136.217959,420.2571267,1214.851921,385.395272,1114.326765
-12,20,4,475.3631554,1131.242216,317.7143988,1219.878731,414.3278871,1295.129146,392.6820935,1193.374353
-12,24,4,481.6866799,1216.857748,309.952785,1304.076876,408.4360347,1374.900178,399.9238468,1271.933041
-12,28,4,488.051782,1303.036207,302.141156,1388.817587,402.581217,1454.169788,407.1209489,1350.007351
-12,32,4,494.4588732,1389.783164,294.2790266,1474.106127,396.7630861,1532.942689,414.2738114,1427.601751
-8,-32,4,476.1823827,84.89896382,491.1909026,155.1226575,577.723912,195.9267027,374.785936,139.7145834
-8,-28,4,482.2305082,163.47316,484.2531018,232.9112036,571.065667,282.427263,382.414031,225.2428996
-8,-24,4,488.316647,242.5412055,477.2722543,311.1824019,564.45091,368.3628501,389.9929661,310.2200211
-8,-20,4,494.4411586,322.1077709,470.2479581,389.9407583,557.8792162,453.7389811,397.523215,394.6512591
-8,-16,4,500.604407,402.1775858,463.1798063,469.1908352,551.3501665,538.5611016,405.0052452,478.5418567
-8,-12,4,506.806761,482.7554399,456.0673871,548.937252,544.8633472,622.8345865,412.4395185,561.8969903
-8,-8,4,513.0485938,563.8461838,448.9102831,629.1846862,538.4183498,706.5647417,419.8264907,644.7217702
-8,-4,4,519.3302836,645.4547299,441.708072,709.9378743,532.0147712,789.7568047,427.1666117,727.021242
-8,0,4,525.6522135,727.586054,434.4603259,791.2016124,525.6522135,872.415946,434.4603259,808.8003876
-8,4,4,532.0147712,810.2451953,427.1666117,872.980758,519.3302836,954.5472701,441.708072,890.0641257
-8,8,4,538.4183498,893.4372583,419.8264907,955.2802298,513.0485938,1036.155816,448.9102831,970.8173138
-8,12,4,544.8633472,977.1674135,412.4395185,1038.10501,506.806761,1117.24656,456.0673871,1051.064748
-8,16,4,551.3501665,1061.440898,405.0052452,1121.460143,500.604407,1197.824414,463.1798063,1130.811165
-8,20,4,557.8792162,1146.263019,397.523215,1205.350741,494.4411586,1277.894229,470.2479581,1210.061242
-8,24,4,564.45091,1231.63915,389.9929661,1289.781979,488.316647,1357.460795,477.2722543,1288.819598
-8,28,4,571.065667,1317.574737,382.414031,1374.7591,482.2305082,1436.52884,484.2531018,1367.090796
-8,32,4,577.723912,1404.075297,374.785936,1460.287417,476.1823827,1515.103036,491.1909026,1444.879342
-4,-32,4,555.0915643,102.6240314,568.5988841,137.7347988,660.4261006,181.7311806,455.8333973,153.6260777
-4,-28,4,561.3666096,181.000445,561.8790449,215.7183927,653.520232,267.9866887,463.2241383,239.395474
-4,-24,4,567.680967,259.8678729,555.1173774,294.1874027,646.6593171,353.6807159,470.5670903,324.6102782
-4,-20,4,574.0350069,339.2309438,548.3134899,373.146375,639.8429185,438.8187268,477.8627151,409.275852
-4,-16,4,580.4291048,419.0943447,541.4669858,452.5999132,633.0706044,523.4061154,485.1114689,493.3974883
-4,-12,4,586.8636405,499.462822,534.5774632,532.5526784,626.3419484,607.4482061,492.3138018,576.9804121
