,u,v,j,i,X,Y,Z
0,403.79266,93.55919,12,-2,6.0,-1.0,0
1,472.70395,94.59765,12,0,6.0,0.0,0
2,540.995,94.840546,12,2,6.0,1.0,0
3,609.86633,94.92864,12,4,6.0,2.0,0
4,678.082,94.64404,12,6,6.0,3.0,0
5,266.80185,162.06909,10,-6,5.0,-3.0,0
6,335.9102,163.15631,10,-4,5.0,-2.0,0
7,404.1793,163.34673,10,-2,5.0,-1.0,0
8,471.89813,164.31812,10,0,5.0,0.0,0
9,540.73596,164.05788,10,2,5.0,1.0,0
10,608.90857,164.29884,10,4,5.0,2.0,0
11,676.9857,164.36993,10,6,5.0,3.0,0
12,745.7298,163.70178,10,8,5.0,4.0,0
13,197.9886,229.47911,8,-8,4.0,-4.0,0
14,267.85394,231.04832,8,-6,4.0,-3.0,0
15,336.0857,231.35075,8,-4,4.0,-2.0,0
16,472.31204,231.39473,8,0,4.0,0.0,0
17,404.2059,231.83438,8,-2,4.0,-1.0,0
18,540.17126,231.96085,8,2,4.0,1.0,0
19,608.37775,232.07188,8,4,4.0,2.0,0
20,676.7205,232.32182,8,6,4.0,3.0,0
21,744.92896,232.46123,8,8,4.0,4.0,0
22,814.0885,232.06921,8,10,4.0,5.0,0
23,126.92628,297.08044,6,-10,3.0,-5.0,0
24,198.17003,298.9753,6,-8,3.0,-4.0,0
25,268.12158,299.1174,6,-6,3.0,-3.0,0
26,336.0403,299.1507,6,-4,3.0,-2.0,0
27,403.97046,298.99237,6,-2,3.0,-1.0,0
28,472.03546,298.8384,6,0,3.0,0.0,0
29,540.1834,299.02234,6,2,3.0,1.0,0
30,608.4049,299.1356,6,4,3.0,2.0,0
31,676.80066,299.8597,6,6,3.0,3.0,0
32,744.45917,299.9367,6,8,3.0,4.0,0
33,814.4724,300.04947,6,10,3.0,5.0,0
34,883.1702,300.1569,6,12,3.0,6.0,0
35,54.98391,364.72546,4,-12,2.0,-6.0,0
36,128.01462,366.21692,4,-10,2.0,-5.0,0
37,471.22263,366.2211,4,0,2.0,0.0,0
38,540.0305,366.22403,4,2,2.0,1.0,0
39,198.0083,366.96634,4,-8,2.0,-4.0,0
40,267.371,366.99155,4,-6,2.0,-3.0,0
41,335.10724,366.8134,4,-4,2.0,-2.0,0
42,403.138,366.69705,4,-2,2.0,-1.0,0
43,608.2289,366.88733,4,4,2.0,2.0,0
44,676.9508,367.13632,4,6,2.0,3.0,0
45,744.65454,366.9501,4,8,2.0,4.0,0
46,813.13165,368.2613,4,10,2.0,5.0,0
47,954.1607,367.98145,4,14,2.0,7.0,0
48,882.11676,368.92334,4,12,2.0,6.0,0
49,56.068554,434.09854,2,-12,1.0,-6.0,0
50,402.77176,434.22714,2,-2,1.0,-1.0,0
51,471.1445,433.4616,2,0,1.0,0.0,0
52,128.12532,434.8082,2,-10,1.0,-5.0,0
53,198.14247,435.35336,2,-8,1.0,-4.0,0
54,267.00983,434.90765,2,-6,1.0,-3.0,0
55,334.848,434.7755,2,-4,1.0,-2.0,0
56,539.86945,434.6796,2,2,1.0,1.0,0
57,608.9014,435.0041,2,4,1.0,2.0,0
58,677.0701,435.64917,2,6,1.0,3.0,0
59,745.28735,436.1723,2,8,1.0,4.0,0
60,812.91406,436.64868,2,10,1.0,5.0,0
61,881.9341,437.1187,2,12,1.0,6.0,0
62,953.1203,437.02475,2,14,1.0,7.0,0
63,56.007534,502.754,0,-12,0.0,-6.0,0
64,128.15977,503.11832,0,-10,0.0,-5.0,0
65,198.0274,503.14197,0,-8,0.0,-4.0,0
66,266.30908,502.9961,0,-6,0.0,-3.0,0
67,333.99252,502.9568,0,-4,0.0,-2.0,0
68,401.97275,503.0069,0,-2,0.0,-1.0,0
69,470.99734,503.2287,0,0,0.0,0.0,0
70,539.9171,503.1675,0,2,0.0,1.0,0
71,608.2215,503.1763,0,4,0.0,2.0,0
72,677.1094,503.98557,0,6,0.0,3.0,0
73,745.5427,504.07895,0,8,0.0,4.0,0
74,813.5556,504.9855,0,10,0.0,5.0,0
75,881.88245,505.16855,0,12,0.0,6.0,0
76,952.9448,505.96814,0,14,0.0,7.0,0
77,197.19699,571.16064,-2,-8,-1.0,-4.0,0
78,266.12863,571.2308,-2,-6,-1.0,-3.0,0
79,56.138912,572.31036,-2,-12,-1.0,-6.0,0
80,128.06569,571.7704,-2,-10,-1.0,-5.0,0
81,333.79034,571.83905,-2,-4,-1.0,-2.0,0
82,401.96152,571.8992,-2,-2,-1.0,-1.0,0
83,470.1627,571.9403,-2,0,-1.0,0.0,0
84,539.19556,572.07715,-2,2,-1.0,1.0,0
85,608.1908,572.24414,-2,4,-1.0,2.0,0
86,676.93823,572.9023,-2,6,-1.0,3.0,0
87,744.99115,572.8924,-2,8,-1.0,4.0,0
88,813.36646,573.19415,-2,10,-1.0,5.0,0
89,882.04706,573.78015,-2,12,-1.0,6.0,0
90,952.3741,574.3242,-2,14,-1.0,7.0,0
91,196.9837,639.831,-4,-8,-2.0,-4.0,0
92,265.97412,639.83514,-4,-6,-2.0,-3.0,0
93,333.78265,639.9798,-4,-4,-2.0,-2.0,0
94,401.7917,640.2443,-4,-2,-2.0,-1.0,0
95,126.04432,640.77856,-4,-10,-2.0,-5.0,0
96,470.87228,640.84686,-4,0,-2.0,0.0,0
97,539.81445,641.03864,-4,2,-2.0,1.0,0
98,608.2024,641.1169,-4,4,-2.0,2.0,0
99,676.81335,641.1269,-4,6,-2.0,3.0,0
100,744.918,641.2522,-4,8,-2.0,4.0,0
101,813.9104,641.8378,-4,10,-2.0,5.0,0
102,882.22235,642.17236,-4,12,-2.0,6.0,0
103,954.83093,644.01074,-4,14,-2.0,7.0,0
104,265.33426,708.2208,-6,-6,-3.0,-3.0,0
105,194.70099,708.52374,-6,-8,-3.0,-4.0,0
106,333.28952,708.6507,-6,-4,-3.0,-2.0,0
107,402.06177,708.9518,-6,-2,-3.0,-1.0,0
108,470.23602,709.0441,-6,0,-3.0,0.0,0
109,124.89128,710.3927,-6,-10,-3.0,-5.0,0
110,539.0678,709.6586,-6,2,-3.0,1.0,0
111,608.02045,709.751,-6,4,-3.0,2.0,0
112,676.79456,709.83014,-6,6,-3.0,3.0,0
113,744.8059,710.0829,-6,8,-3.0,4.0,0
114,813.40857,710.22345,-6,10,-3.0,5.0,0
115,883.2942,711.25507,-6,12,-3.0,6.0,0
116,333.42053,777.31946,-8,-4,-4.0,-2.0,0
117,264.23743,778.0438,-8,-6,-4.0,-3.0,0
118,402.1344,777.7449,-8,-2,-4.0,-1.0,0
119,470.0917,777.64594,-8,0,-4.0,0.0,0
120,539.5071,777.6418,-8,2,-4.0,1.0,0
121,676.0061,778.10974,-8,6,-4.0,3.0,0
122,193.93532,779.1277,-8,-8,-4.0,-4.0,0
123,607.1393,778.934,-8,4,-4.0,2.0,0
124,744.43744,779.5095,-8,8,-4.0,4.0,0
125,122.1044,780.6705,-8,-10,-4.0,-5.0,0
126,332.697,847.02954,-10,-4,-5.0,-2.0,0
127,401.93414,846.8417,-10,-2,-5.0,-1.0,0
128,470.25986,846.818,-10,0,-5.0,0.0,0
129,539.0727,846.94653,-10,2,-5.0,1.0,0
130,607.27026,847.20703,-10,4,-5.0,2.0,0
131,263.75714,848.16724,-10,-6,-5.0,-3.0,0
132,676.1893,847.83057,-10,6,-5.0,3.0,0
133,745.91925,849.1357,-10,8,-5.0,4.0,0
134,815.5906,850.32275,-10,10,-5.0,5.0,0
135,401.05667,917.2925,-12,-2,-6.0,-1.0,0
136,470.2868,916.9325,-12,0,-6.0,0.0,0
137,538.71356,916.9425,-12,2,-6.0,1.0,0
138,607.74664,917.0192,-12,4,-6.0,2.0,0
139,330.9898,918.18494,-12,-4,-6.0,-2.0,0
140,676.77496,918.29877,-12,6,-6.0,3.0,0
0,404.17566,92.92124,12,-2,6.0,-1.0,1
1,679.0326,93.95769,12,6,6.0,3.0,1
2,473.1755,94.66632,12,0,6.0,0.0,1
3,541.8507,94.889366,12,2,6.0,1.0,1
4,610.17523,94.947655,12,4,6.0,2.0,1
5,267.857,162.01358,10,-6,5.0,-3.0,1
6,336.26318,163.21942,10,-4,5.0,-2.0,1
7,404.98584,163.3604,10,-2,5.0,-1.0,1
8,472.80435,164.32375,10,0,5.0,0.0,1
9,541.03754,164.1124,10,2,5.0,1.0,1
10,609.7814,164.28308,10,4,5.0,2.0,1
11,677.78705,164.47629,10,6,5.0,3.0,1
12,746.5899,163.7821,10,8,5.0,4.0,1
13,198.96243,229.55159,8,-8,4.0,-4.0,1
14,268.25778,231.03381,8,-6,4.0,-3.0,1
15,336.9671,231.40935,8,-4,4.0,-2.0,1
16,405.08878,231.88875,8,-2,4.0,-1.0,1
17,473.192,231.86919,8,0,4.0,0.0,1
18,541.0723,232.02312,8,2,4.0,1.0,1
19,609.24133,232.13693,8,4,4.0,2.0,1
20,677.0741,232.33456,8,6,4.0,3.0,1
21,815.0418,232.17555,8,10,4.0,5.0,1
22,745.74994,233.08719,8,8,4.0,4.0,1
23,127.75848,297.14636,6,-10,3.0,-5.0,1
24,199.1496,298.7465,6,-8,3.0,-4.0,1
25,268.45874,299.15738,6,-6,3.0,-3.0,1
26,336.91458,299.18488,6,-4,3.0,-2.0,1
27,404.85657,299.03604,6,-2,3.0,-1.0,1
28,472.90222,298.9149,6,0,3.0,0.0,1
29,541.04083,299.04565,6,2,3.0,1.0,1
30,609.2779,299.21048,6,4,3.0,2.0,1
31,677.1416,299.93192,6,6,3.0,3.0,1
32,745.2361,300.05988,6,8,3.0,4.0,1
33,815.36914,300.19016,6,10,3.0,5.0,1
34,884.0802,300.2023,6,12,3.0,6.0,1
35,55.776237,364.69543,4,-12,2.0,-6.0,1
36,128.85059,366.23828,4,-10,2.0,-5.0,1
37,472.1209,366.296,4,0,2.0,0.0,1
38,540.8969,366.2998,4,2,2.0,1.0,1
39,198.8007,367.01736,4,-8,2.0,-4.0,1
40,268.2543,367.02756,4,-6,2.0,-3.0,1
41,335.98688,366.861,4,-4,2.0,-2.0,1
42,404.04828,366.74072,4,-2,2.0,-1.0,1
43,609.1286,366.9764,4,4,2.0,2.0,1
44,677.81506,367.214,4,6,2.0,3.0,1
45,745.57855,367.61795,4,8,2.0,4.0,1
46,955.1157,368.11624,4,14,2.0,7.0,1
47,814.0242,368.85983,4,10,2.0,5.0,1
48,883.0545,368.99387,4,12,2.0,6.0,1
49,56.206047,434.041,2,-12,1.0,-6.0,1
50,472.01566,433.7322,2,0,1.0,0.0,1
51,129.06075,434.85977,2,-10,1.0,-5.0,1
52,199.08176,435.32245,2,-8,1.0,-4.0,1
53,267.88568,434.945,2,-6,1.0,-3.0,1
54,335.21158,434.8426,2,-4,1.0,-2.0,1
55,403.1842,434.73108,2,-2,1.0,-1.0,1
56,540.26746,434.71262,2,2,1.0,1.0,1
57,609.19904,435.07547,2,4,1.0,2.0,1
58,677.93475,435.6915,2,6,1.0,3.0,1
59,746.09656,436.21017,2,8,1.0,4.0,1
60,813.81885,437.26392,2,10,1.0,5.0,1
61,882.7796,437.21954,2,12,1.0,6.0,1
62,954.05524,437.10376,2,14,1.0,7.0,1
63,56.215717,502.84818,0,-12,0.0,-6.0,1
64,129.071,503.1866,0,-10,0.0,-5.0,1
65,198.8599,503.1603,0,-8,0.0,-4.0,1
66,267.17343,503.04764,0,-6,0.0,-3.0,1
67,334.90247,502.96667,0,-4,0.0,-2.0,1
68,402.8679,503.02487,0,-2,0.0,-1.0,1
69,471.32538,503.22845,0,0,0.0,0.0,1
70,540.2582,503.18817,0,2,0.0,1.0,1
71,609.1085,503.72202,0,4,0.0,2.0,1
72,677.9371,504.0103,0,6,0.0,3.0,1
73,745.9287,504.14157,0,8,0.0,4.0,1
74,813.9403,504.9305,0,10,0.0,5.0,1
75,882.8116,505.22937,0,12,0.0,6.0,1
76,953.24066,506.03833,0,14,0.0,7.0,1
77,198.09082,571.2244,-2,-8,-1.0,-4.0,1
78,266.98593,571.2458,-2,-6,-1.0,-3.0,1
79,56.340218,572.35077,-2,-12,-1.0,-6.0,1
80,128.32819,571.84283,-2,-10,-1.0,-5.0,1
81,334.23645,571.80975,-2,-4,-1.0,-2.0,1
82,402.81104,571.9301,-2,-2,-1.0,-1.0,1
83,471.00977,571.972,-2,0,-1.0,0.0,1
84,540.04004,572.10095,-2,2,-1.0,1.0,1
85,609.0305,572.27014,-2,4,-1.0,2.0,1
86,677.8073,572.9074,-2,6,-1.0,3.0,1
87,745.8534,572.9457,-2,8,-1.0,4.0,1
88,814.2288,573.2848,-2,10,-1.0,5.0,1
89,882.92145,573.8834,-2,12,-1.0,6.0,1
90,953.30585,574.5049,-2,14,-1.0,7.0,1
91,197.90358,639.8464,-4,-8,-2.0,-4.0,1
92,266.36197,639.8638,-4,-6,-2.0,-3.0,1
93,334.23822,639.998,-4,-4,-2.0,-2.0,1
94,402.25275,640.2037,-4,-2,-2.0,-1.0,1
95,126.964165,640.8221,-4,-10,-2.0,-5.0,1
96,471.2569,640.8229,-4,0,-2.0,0.0,1
97,540.0958,641.07495,-4,2,-2.0,1.0,1
98,609.05676,641.17444,-4,4,-2.0,2.0,1
99,677.21576,641.1697,-4,6,-2.0,3.0,1
100,55.266926,642.0062,-4,-12,-2.0,-6.0,1
101,745.7217,641.73395,-4,8,-2.0,4.0,1
102,814.2493,641.84686,-4,10,-2.0,5.0,1
103,883.1032,642.27673,-4,12,-2.0,6.0,1
104,955.1507,644.041,-4,14,-2.0,7.0,1
105,195.63478,708.66754,-6,-8,-3.0,-4.0,1
106,266.1772,708.7094,-6,-6,-3.0,-3.0,1
107,334.1874,708.6745,-6,-4,-3.0,-2.0,1
108,402.91983,708.99396,-6,-2,-3.0,-1.0,1
109,471.11978,709.07587,-6,0,-3.0,0.0,1
110,539.9328,709.6917,-6,2,-3.0,1.0,1
111,608.4094,709.78094,-6,4,-3.0,2.0,1
112,677.08026,709.8517,-6,6,-3.0,3.0,1
113,745.6446,710.1198,-6,8,-3.0,4.0,1
114,813.9191,710.27124,-6,10,-3.0,5.0,1
115,125.01854,710.8463,-6,-10,-3.0,-5.0,1
116,884.2344,711.77594,-6,12,-3.0,6.0,1
117,334.27264,777.28186,-8,-4,-4.0,-2.0,1
118,265.03247,777.97815,-8,-6,-4.0,-3.0,1
119,402.47195,777.73926,-8,-2,-4.0,-1.0,1
120,470.93704,777.63934,-8,0,-4.0,0.0,1
121,540.3467,777.74603,-8,2,-4.0,1.0,1
122,194.79877,779.0687,-8,-8,-4.0,-4.0,1
123,608.053,778.8686,-8,4,-4.0,2.0,1
124,676.877,778.70435,-8,6,-4.0,3.0,1
125,745.3737,779.6455,-8,8,-4.0,4.0,1
126,814.9121,780.2227,-8,10,-4.0,5.0,1
127,123.00407,780.8009,-8,-10,-4.0,-5.0,1
128,333.14923,847.11633,-10,-4,-5.0,-2.0,1
129,402.36618,846.9105,-10,-2,-5.0,-1.0,1
130,471.066,846.85406,-10,0,-5.0,0.0,1
131,539.91205,847.00146,-10,2,-5.0,1.0,1
132,608.0865,847.2391,-10,4,-5.0,2.0,1
133,264.0193,848.2666,-10,-6,-5.0,-3.0,1
134,677.01807,847.9157,-10,6,-5.0,3.0,1
135,746.29126,849.159,-10,8,-5.0,4.0,1
136,817.0078,851.1019,-10,10,-5.0,5.0,1
137,401.5165,917.28894,-12,-2,-6.0,-1.0,1
138,471.03378,916.9924,-12,0,-6.0,0.0,1
139,539.50714,917.05853,-12,2,-6.0,1.0,1
140,331.8621,918.324,-12,-4,-6.0,-2.0,1
141,608.1863,917.7042,-12,4,-6.0,2.0,1
142,677.69,919.00616,-12,6,-6.0,3.0,1
0,404.82492,92.817505,12,-2,6.0,-1.0,2
1,679.24255,93.867134,12,6,6.0,3.0,2
2,473.75476,94.54316,12,0,6.0,0.0,2
3,542.0994,94.81816,12,2,6.0,1.0,2
4,610.8432,94.8335,12,4,6.0,2.0,2
5,267.976,161.93633,10,-6,5.0,-3.0,2
6,336.97034,163.19461,10,-4,5.0,-2.0,2
7,405.1739,163.29538,10,-2,5.0,-1.0,2
8,473.52084,164.28587,10,0,5.0,0.0,2
9,541.7325,164.22672,10,2,5.0,1.0,2
10,609.9688,164.14551,10,4,5.0,2.0,2
11,677.9795,164.42006,10,6,5.0,3.0,2
12,746.788,163.72801,10,8,5.0,4.0,2
13,199.03319,229.14993,8,-8,4.0,-4.0,2
14,268.9451,230.99606,8,-6,4.0,-3.0,2
15,337.16522,231.32874,8,-4,4.0,-2.0,2
16,405.27686,231.86682,8,-2,4.0,-1.0,2
17,473.37357,231.83067,8,0,4.0,0.0,2
18,541.7564,232.00264,8,2,4.0,1.0,2
19,609.9225,232.10596,8,4,4.0,2.0,2
20,677.7429,232.31517,8,6,4.0,3.0,2
21,745.9691,232.49286,8,8,4.0,4.0,2
22,815.1678,232.0604,8,10,4.0,5.0,2
23,127.87594,296.94464,6,-10,3.0,-5.0,2
24,199.3136,298.64,6,-8,3.0,-4.0,2
25,269.18588,299.11307,6,-6,3.0,-3.0,2
26,337.1455,299.16058,6,-4,3.0,-2.0,2
27,405.0513,299.01013,6,-2,3.0,-1.0,2
28,473.08975,298.90875,6,0,3.0,0.0,2
29,541.2261,299.02902,6,2,3.0,1.0,2
30,609.94336,299.19806,6,4,3.0,2.0,2
31,677.8325,299.8689,6,6,3.0,3.0,2
32,745.4524,300.05258,6,8,3.0,4.0,2
33,815.51154,300.10947,6,10,3.0,5.0,2
34,884.2375,300.09628,6,12,3.0,6.0,2
35,55.145245,364.31628,4,-12,2.0,-6.0,2
36,128.99573,366.09784,4,-10,2.0,-5.0,2
37,472.8538,366.26825,4,0,2.0,0.0,2
38,541.0771,366.27884,4,2,2.0,1.0,2
39,198.92143,367.07303,4,-8,2.0,-4.0,2
40,268.4641,367.00262,4,-6,2.0,-3.0,2
41,336.2485,366.83896,4,-4,2.0,-2.0,2
42,404.2711,366.737,4,-2,2.0,-1.0,2
43,609.8329,366.94702,4,4,2.0,2.0,2
44,677.98126,367.20935,4,6,2.0,3.0,2
45,745.7885,367.57483,4,8,2.0,4.0,2
46,814.2082,368.2373,4,10,2.0,5.0,2
47,955.26807,368.01144,4,14,2.0,7.0,2
48,883.20105,368.889,4,12,2.0,6.0,2
49,56.233807,433.99353,2,-12,1.0,-6.0,2
50,403.92215,434.2474,2,-2,1.0,-1.0,2
51,472.1834,433.7471,2,0,1.0,0.0,2
52,129.83139,434.85266,2,-10,1.0,-5.0,2
53,199.8684,435.39648,2,-8,1.0,-4.0,2
54,268.12256,434.9129,2,-6,1.0,-3.0,2
55,335.9194,434.81287,2,-4,1.0,-2.0,2
56,540.9619,434.6931,2,2,1.0,1.0,2
57,609.88135,435.04196,2,4,1.0,2.0,2
58,678.0785,435.22412,2,6,1.0,3.0,2
59,746.27704,436.1571,2,8,1.0,4.0,2
60,814.0031,436.71097,2,10,1.0,5.0,2
61,882.857,437.15912,2,12,1.0,6.0,2
62,954.22736,437.0775,2,14,1.0,7.0,2
63,56.27725,502.7913,0,-12,0.0,-6.0,2
64,129.20993,503.1521,0,-10,0.0,-5.0,2
65,199.09636,503.1367,0,-8,0.0,-4.0,2
66,267.40573,503.0312,0,-6,0.0,-3.0,2
67,335.16507,502.93234,0,-4,0.0,-2.0,2
68,403.1013,502.95282,0,-2,0.0,-1.0,2
69,472.02292,503.16177,0,0,0.0,0.0,2
70,540.9264,503.17264,0,2,0.0,1.0,2
71,609.75696,503.72034,0,4,0.0,2.0,2
72,678.1058,503.94843,0,6,0.0,3.0,2
73,746.11194,504.08536,0,8,0.0,4.0,2
74,814.52454,504.96216,0,10,0.0,5.0,2
75,883.00256,505.16592,0,12,0.0,6.0,2
76,954.02924,505.95087,0,14,0.0,7.0,2
77,198.7893,571.2162,-2,-8,-1.0,-4.0,2
78,267.2433,571.1881,-2,-6,-1.0,-3.0,2
79,334.91388,571.2734,-2,-4,-1.0,-2.0,2
80,56.31822,572.3132,-2,-12,-1.0,-6.0,2
81,129.09981,571.7688,-2,-10,-1.0,-5.0,2
82,403.09467,571.8719,-2,-2,-1.0,-1.0,2
83,471.60138,571.9034,-2,0,-1.0,0.0,2
84,540.2563,572.0554,-2,2,-1.0,1.0,2
85,609.22296,572.21826,-2,4,-1.0,2.0,2
86,677.9896,572.82245,-2,6,-1.0,3.0,2
87,746.0533,572.8723,-2,8,-1.0,4.0,2
88,814.35846,573.18616,-2,10,-1.0,5.0,2
89,883.1034,573.8411,-2,12,-1.0,6.0,2
90,954.8187,574.8577,-2,14,-1.0,7.0,2
91,198.08778,639.7144,-4,-8,-2.0,-4.0,2
92,267.11508,639.79913,-4,-6,-2.0,-3.0,2
93,334.9144,639.94415,-4,-4,-2.0,-2.0,2
94,402.957,640.1822,-4,-2,-2.0,-1.0,2
95,127.11666,640.81744,-4,-10,-2.0,-5.0,2
96,471.90466,640.79504,-4,0,-2.0,0.0,2
97,540.24536,641.0266,-4,2,-2.0,1.0,2
98,609.2128,641.1111,-4,4,-2.0,2.0,2
99,677.82935,641.1037,-4,6,-2.0,3.0,2
100,745.9241,641.16296,-4,8,-2.0,4.0,2
101,54.631893,642.12524,-4,-12,-2.0,-6.0,2
102,814.89545,641.8255,-4,10,-2.0,5.0,2
103,883.2522,642.2254,-4,12,-2.0,6.0,2
104,955.93475,644.09595,-4,14,-2.0,7.0,2
105,266.42996,708.1635,-6,-6,-3.0,-3.0,2
106,334.87125,708.167,-6,-4,-3.0,-2.0,2
107,195.94327,708.69244,-6,-8,-3.0,-4.0,2
108,403.15103,708.939,-6,-2,-3.0,-1.0,2
109,471.3643,708.99414,-6,0,-3.0,0.0,2
110,540.11774,709.5929,-6,2,-3.0,1.0,2
111,609.0827,709.7507,-6,4,-3.0,2.0,2
112,677.78613,709.761,-6,6,-3.0,3.0,2
113,745.87445,710.1157,-6,8,-3.0,4.0,2
114,814.40796,710.1957,-6,10,-3.0,5.0,2
115,125.12395,710.878,-6,-10,-3.0,-5.0,2
116,885.02167,711.7547,-6,12,-3.0,6.0,2
117,334.49774,777.266,-8,-4,-4.0,-2.0,2
118,265.24826,777.9157,-8,-6,-4.0,-3.0,2
119,403.2496,777.66345,-8,-2,-4.0,-1.0,2
120,471.21484,777.54755,-8,0,-4.0,0.0,2
121,540.3604,777.72943,-8,2,-4.0,1.0,2
122,608.8933,778.3468,-8,4,-4.0,2.0,2
123,677.06067,778.0108,-8,6,-4.0,3.0,2
124,194.91574,779.08295,-8,-8,-4.0,-4.0,2
125,745.59436,779.58405,-8,8,-4.0,4.0,2
126,814.9609,780.07623,-8,10,-4.0,5.0,2
127,123.03834,780.86707,-8,-10,-4.0,-5.0,2
128,333.79495,847.05347,-10,-4,-5.0,-2.0,2
129,403.01794,846.86395,-10,-2,-5.0,-1.0,2
130,471.30508,846.7986,-10,0,-5.0,0.0,2
131,540.0769,846.8737,-10,2,-5.0,1.0,2
132,608.73816,847.1817,-10,4,-5.0,2.0,2
133,264.21497,848.19104,-10,-6,-5.0,-3.0,2
134,677.23376,847.8568,-10,6,-5.0,3.0,2
135,746.9501,849.1298,-10,8,-5.0,4.0,2
136,817.25903,851.06805,-10,10,-5.0,5.0,2
137,471.2061,916.98694,-12,0,-6.0,0.0,2
138,539.7562,917.05347,-12,2,-6.0,1.0,2
139,402.10382,917.9288,-12,-2,-6.0,-1.0,2
140,608.7856,917.7298,-12,4,-6.0,2.0,2
141,331.98697,918.901,-12,-4,-6.0,-2.0,2
142,677.8854,918.9777,-12,6,-6.0,3.0,2
0,405.83255,92.97876,12,-2,6.0,-1.0,3
1,680.6434,93.83578,12,6,6.0,3.0,3
2,474.7706,94.70851,12,0,6.0,0.0,3
3,543.10126,94.92202,12,2,6.0,1.0,3
4,611.8573,94.97632,12,4,6.0,2.0,3
5,269.08612,162.04202,10,-6,5.0,-3.0,3
6,338.0438,163.31963,10,-4,5.0,-2.0,3
7,406.09167,163.36545,10,-2,5.0,-1.0,3
8,473.93234,164.35579,10,0,5.0,0.0,3
9,542.6763,164.42412,10,2,5.0,1.0,3
10,610.9598,164.269,10,4,5.0,2.0,3
11,747.835,163.95262,10,8,5.0,4.0,3
12,678.94006,165.07317,10,6,5.0,3.0,3
13,199.99251,229.77052,8,-8,4.0,-4.0,3
14,888.0298,230.06323,8,12,4.0,6.0,3
15,269.9745,231.20576,8,-6,4.0,-3.0,3
16,338.20984,231.96288,8,-4,4.0,-2.0,3
17,406.73077,232.09479,8,-2,4.0,-1.0,3
18,474.36728,232.02788,8,0,4.0,0.0,3
19,542.7507,232.23099,8,2,4.0,1.0,3
20,610.9307,232.29733,8,4,4.0,2.0,3
21,816.8435,232.25438,8,10,4.0,5.0,3
22,678.7329,232.92477,8,6,4.0,3.0,3
23,746.92773,233.23198,8,8,4.0,4.0,3
24,128.8418,297.13046,6,-10,3.0,-5.0,3
25,201.04826,299.15875,6,-8,3.0,-4.0,3
26,270.1737,299.34192,6,-6,3.0,-3.0,3
27,406.07712,299.22888,6,-2,3.0,-1.0,3
28,474.07697,299.12454,6,0,3.0,0.0,3
29,542.2232,299.2476,6,2,3.0,1.0,3
30,338.1515,299.78726,6,-4,3.0,-2.0,3
31,610.91895,299.83432,6,4,3.0,2.0,3
32,678.79224,300.11725,6,6,3.0,3.0,3
33,746.399,300.2088,6,8,3.0,4.0,3
34,885.8261,300.1896,6,12,3.0,6.0,3
35,816.4904,300.8653,6,10,3.0,5.0,3
36,56.110806,364.73755,4,-12,2.0,-6.0,3
37,129.96535,366.35333,4,-10,2.0,-5.0,3
38,199.89299,367.23663,4,-8,2.0,-4.0,3
39,269.96155,367.2231,4,-6,2.0,-3.0,3
40,337.25616,367.02945,4,-4,2.0,-2.0,3
41,405.2874,366.94336,4,-2,2.0,-1.0,3
42,473.86334,366.8688,4,0,2.0,0.0,3
43,542.0906,366.90704,4,2,2.0,1.0,3
44,610.8394,367.20154,4,4,2.0,2.0,3
45,678.9788,367.85165,4,6,2.0,3.0,3
46,746.7969,367.71375,4,8,2.0,4.0,3
47,957.0264,368.17313,4,14,2.0,7.0,3
48,815.2152,368.9445,4,10,2.0,5.0,3
49,884.2196,369.148,4,12,2.0,6.0,3
50,57.168083,434.22357,2,-12,1.0,-6.0,3
51,130.84111,435.0784,2,-10,1.0,-5.0,3
52,269.1805,435.1261,2,-6,1.0,-3.0,3
53,336.93243,435.01352,2,-4,1.0,-2.0,3
54,404.96213,434.85938,2,-2,1.0,-1.0,3
55,473.19046,434.50372,2,0,1.0,0.0,3
56,541.9648,434.92517,2,2,1.0,1.0,3
57,610.8539,435.23767,2,4,1.0,2.0,3
58,200.9148,436.34363,2,-8,1.0,-4.0,3
59,679.0443,435.82547,2,6,1.0,3.0,3
60,747.233,436.3652,2,8,1.0,4.0,3
61,815.0128,437.4066,2,10,1.0,5.0,3
62,883.8248,437.39755,2,12,1.0,6.0,3
63,955.89905,437.3079,2,14,1.0,7.0,3
64,57.234055,503.0643,0,-12,0.0,-6.0,3
65,130.2174,503.4456,0,-10,0.0,-5.0,3
66,200.10057,503.345,0,-8,0.0,-4.0,3
67,268.43024,503.22702,0,-6,0.0,-3.0,3
68,336.19855,503.09842,0,-4,0.0,-2.0,3
69,404.1392,503.18213,0,-2,0.0,-1.0,3
70,473.03217,503.37247,0,0,0.0,0.0,3
71,541.9387,503.7527,0,2,0.0,1.0,3
72,610.73926,503.92282,0,4,0.0,2.0,3
73,679.0452,504.1113,0,6,0.0,3.0,3
74,747.06256,504.75116,0,8,0.0,4.0,3
75,815.01746,505.04123,0,10,0.0,5.0,3
76,884.0365,505.79132,0,12,0.0,6.0,3
77,955.05194,506.20306,0,14,0.0,7.0,3
78,199.83081,571.41034,-2,-8,-1.0,-4.0,3
79,130.10085,572.0228,-2,-10,-1.0,-5.0,3
80,268.2676,571.7858,-2,-6,-1.0,-3.0,3
